accommodates,bedrooms,beds,bathrooms,room_type,property_type,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,number_of_reviews,reviews_per_month,latitude,longitude,location,price_clean,has_reviews
4,2,2,1.0,Entire home/apt,Entire home,4.93,4.95,4.93,4.8,107,0.92,39.75681,-105.02667,Denver,91,1
6,3,2,1.5,Entire home/apt,Entire home,4.85,4.69,4.92,4.85,13,0.27,39.66978,-104.98136,Denver,181,1
2,1,1,3.0,Entire home/apt,Entire home,4.8,4.8,4.93,4.6,15,0.13,39.77173,-105.04593,Denver,255,1
2,1,1,1.0,Entire home/apt,Entire guest suite,4.97,4.99,4.95,4.93,358,3.07,39.73256,-104.97414,Denver,104,1
3,1,2,1.0,Entire home/apt,Entire loft,4.85,4.98,4.55,4.8,593,5.08,39.75371,-104.98873,Denver,178,1
2,1,2,1.0,Entire home/apt,Entire rental unit,4.95,4.98,4.98,5.0,58,0.51,39.76515,-105.01936,Denver,97,1
1,2,1,1.5,Private room,Private room in home,4.78,4.61,4.96,4.74,23,0.21,39.65658,-104.92548,Denver,35,1
2,1,2,1.0,Entire home/apt,Entire guest suite,4.92,4.94,4.9,4.8,629,5.53,39.75688,-104.98418,Denver,133,1
4,2,8,1.0,Private room,Private room in home,4.83,4.88,4.95,4.73,42,0.37,39.71632,-104.93549,Denver,160,1
4,2,2,1.0,Entire home/apt,Entire rental unit,4.88,4.86,4.97,4.86,632,5.74,39.76346,-105.03519,Denver,105,1
4,1,1,1.0,Entire home/apt,Entire rental unit,4.93,4.93,4.96,4.83,478,4.16,39.73459,-104.97415,Denver,138,1
2,0,1,1.0,Entire home/apt,Entire condo,4.82,4.82,4.82,4.73,11,0.1,39.74634,-104.99678,Denver,59,1
6,3,3,1.0,Entire home/apt,Entire bungalow,4.7,4.62,4.67,4.7,101,0.89,39.77538,-105.00235,Denver,122,1
2,0,1,1.0,Entire home/apt,Entire guesthouse,4.99,4.94,4.92,4.93,230,1.99,39.75887,-104.96213,Denver,108,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.88,4.89,4.97,4.9,431,3.74,39.76645,-105.01507,Denver,89,1
4,2,2,2.0,Entire home/apt,Entire home,4.97,4.99,4.95,4.94,285,2.48,39.7427,-105.04779,Denver,199,1
4,2,2,1.5,Entire home/apt,Entire townhouse,4.97,4.97,4.83,4.91,410,3.57,39.75952,-104.97496,Denver,100,1
2,1,1,1.5,Private room,Private room in home,4.99,4.98,4.92,4.97,422,6.64,39.76779,-104.95569,Denver,48,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.94,4.94,4.97,4.86,247,2.33,39.74241,-104.94511,Denver,120,1
2,1,1,1.0,Entire home/apt,Entire condo,4.67,5.0,4.83,4.5,6,0.05,39.73307,-104.97928,Denver,85,1
6,3,5,2.0,Entire home/apt,Entire home,4.93,4.97,4.59,4.79,29,0.26,39.75775,-104.97114,Denver,475,1
2,2,2,2.0,Entire home/apt,Entire rental unit,4.92,4.97,4.95,4.89,107,0.94,39.74251,-105.04699,Denver,165,1
4,2,3,1.0,Entire home/apt,Entire rental unit,4.92,4.94,4.97,4.86,443,3.9,39.72853,-104.95286,Denver,163,1
1,1,1,1.0,Private room,Private room in home,4.79,5.0,4.83,5.0,19,0.17,39.73626,-104.89839,Denver,35,1
2,1,2,1.0,Entire home/apt,Entire rental unit,4.91,4.91,4.95,4.88,538,4.7,39.71818,-104.98493,Denver,110,1
2,1,1,1.0,Entire home/apt,Entire condo,5.0,5.0,5.0,5.0,1,0.06,39.7329,-104.93796,Denver,75,1
2,1,1,1.0,Entire home/apt,Entire home,4.81,4.8,4.98,4.79,257,2.69,39.73423,-104.96953,Denver,95,1
2,1,1,1.0,Entire home/apt,Entire condo,4.83,4.93,4.97,4.93,30,0.28,39.7374,-104.97069,Denver,68,1
6,2,3,2.0,Entire home/apt,Entire townhouse,4.99,4.97,4.96,4.85,262,2.48,39.75053,-105.02392,Denver,278,1
3,1,1,1.0,Entire home/apt,Entire rental unit,4.98,4.98,4.93,4.95,455,4.0,39.68303,-104.92659,Denver,82,1
2,1,1,1.0,Entire home/apt,Entire townhouse,4.88,4.87,4.91,4.87,146,1.28,39.75555,-105.02172,Denver,87,1
4,2,2,1.0,Entire home/apt,Entire guest suite,5.0,4.98,4.91,4.93,58,2.17,39.69414742125972,-105.0147161273514,Denver,121,1
2,1,1,1.5,Private room,Private room in townhouse,4.99,4.99,4.98,4.95,84,0.74,39.72203,-104.90203,Denver,70,1
6,3,4,2.0,Entire home/apt,Entire home,4.86,4.62,4.8,4.55,21,0.19,39.68874,-104.93748,Denver,129,1
2,1,1,1.0,Private room,Private room in home,4.8,4.79,4.89,4.8,286,2.53,39.75376,-104.97509,Denver,52,1
4,2,2,1.0,Entire home/apt,Entire townhouse,4.92,4.89,4.87,4.88,169,1.49,39.75561,-105.05241,Denver,152,1
2,1,1,1.0,Entire home/apt,Entire cottage,4.97,4.98,4.96,4.9,761,6.7,39.76337,-105.04369,Denver,87,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.95,4.96,4.89,4.94,543,4.78,39.75032,-104.90441,Denver,65,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.93,4.93,4.9,4.93,30,0.27,39.717,-104.97779,Denver,90,1
7,3,3,1.0,Entire home/apt,Entire condo,4.96,4.94,4.99,4.86,97,0.85,39.7507303089528,-104.99587153615616,Denver,198,1
2,1,1,1.0,Entire home/apt,Entire guesthouse,4.97,4.98,4.94,4.91,349,3.09,39.75762,-104.89356,Denver,92,1
4,2,2,2.5,Entire home/apt,Entire home,4.99,4.96,4.97,4.85,74,0.66,39.76446,-105.03415,Denver,393,1
2,1,1,1.0,Entire home/apt,Entire guest suite,4.97,4.96,4.89,4.92,743,6.57,39.76155,-104.95486,Denver,84,1
6,2,2,1.0,Entire home/apt,Entire rental unit,4.98,4.95,4.91,4.93,718,6.34,39.77165,-105.02229,Denver,135,1
6,3,4,2.5,Entire home/apt,Entire townhouse,4.95,4.93,4.94,4.78,209,1.87,39.76032,-105.01571,Denver,238,1
6,2,3,2.5,Entire home/apt,Entire townhouse,5.0,4.99,4.97,4.94,281,2.55,39.75959,-105.01606,Denver,328,1
4,2,2,2.0,Entire home/apt,Entire bungalow,4.9,4.9,4.93,4.81,42,0.38,39.75627,-104.92853,Denver,194,1
1,1,1,1.0,Entire home/apt,Entire condo,4.82,4.64,5.0,4.9,11,0.1,39.74541,-104.99633,Denver,78,1
1,1,2,1.0,Shared room,Shared room in home,4.62,4.39,4.64,4.72,256,2.28,39.76786,-105.05258,Denver,14,1
1,1,2,1.0,Shared room,Shared room in home,4.63,4.4,4.69,4.76,250,2.21,39.76776,-105.05305,Denver,14,1
1,1,2,1.0,Shared room,Shared room in home,4.45,4.3,4.64,4.59,202,1.79,39.76770007997951,-105.05295775403452,Denver,14,1
4,3,2,2.0,Entire home/apt,Entire townhouse,5.0,4.88,4.88,4.5,8,0.07,39.76333,-105.0463,Denver,110,1
2,1,1,1.0,Entire home/apt,Entire guest suite,4.87,4.93,4.86,4.85,430,3.93,39.76119,-104.96797,Denver,99,1
2,1,1,1.0,Entire home/apt,Entire condo,4.81,4.81,4.72,4.81,73,0.66,39.69733,-104.9257,Denver,59,1
2,1,1,1.0,Entire home/apt,Entire home,4.98,5.0,4.99,4.92,599,5.35,39.7606,-105.00893,Denver,138,1
2,1,1,1.0,Entire home/apt,Entire home,4.94,4.94,4.97,4.92,275,2.48,39.76052,-105.01607,Denver,75,1
5,2,4,1.0,Entire home/apt,Entire home,4.96,4.95,4.99,4.88,390,3.49,39.72184,-104.95174,Denver,264,1
5,5,4,2.5,Entire home/apt,Entire home,4.97,4.91,4.91,4.97,33,0.3,39.74943,-104.97648,Denver,788,1
3,1,1,1.0,Entire home/apt,Entire guest suite,4.97,4.97,4.97,4.97,30,0.27,39.74982,-104.97459,Denver,205,1
2,1,1,1.0,Entire home/apt,Entire condo,4.85,4.85,4.92,4.54,13,0.14,39.7438,-104.99512,Denver,155,1
4,1,1,1.0,Private room,Private room in home,4.95,4.97,4.89,4.81,73,0.65,39.76506,-104.96806,Denver,130,1
2,1,1,1.0,Private room,Private room in home,4.85,4.92,4.95,4.73,132,1.18,39.7217,-104.90923,Denver,85,1
2,1,1,1.0,Entire home/apt,Entire condo,4.86,4.86,5.0,4.71,7,0.11,39.74966,-104.99659,Denver,155,1
8,4,4,3.5,Entire home/apt,Entire home,4.97,4.89,4.97,4.92,130,1.18,39.755726,-105.026726,Denver,498,1
4,2,2,1.0,Entire home/apt,Entire rental unit,4.78,4.78,4.83,4.75,700,6.25,39.75859,-104.91988,Denver,97,1
6,3,3,1.5,Entire home/apt,Entire home,4.95,4.95,4.74,4.95,132,1.19,39.75886,-104.96798,Denver,110,1
4,2,2,2.5,Entire home/apt,Entire bungalow,4.98,4.9,4.98,4.74,61,0.55,39.70109,-104.9782,Denver,376,1
4,2,1,2.0,Entire home/apt,Entire home,5.0,5.0,5.0,5.0,3,0.09,39.7199546,-104.980072,Denver,136,1
3,1,1,1.0,Entire home/apt,Entire home,4.93,4.89,4.96,4.96,28,0.25,39.76647,-105.04476,Denver,144,1
5,2,2,1.0,Entire home/apt,Entire rental unit,4.95,4.94,4.72,4.89,133,1.29,39.73564,-105.05064,Denver,145,1
4,2,2,2.5,Entire home/apt,Entire townhouse,0.0,0.0,0.0,0.0,0,0.0,39.73613,-105.03832,Denver,187,0
2,1,1,1.0,Private room,Private room in home,4.96,4.96,4.89,4.88,72,0.65,39.76356423980803,-104.97373948890214,Denver,81,1
2,1,2,1.0,Private room,Private room in home,4.97,4.97,4.93,4.95,1428,12.93,39.78556,-104.76256,Denver,61,1
2,1,1,1.5,Entire home/apt,Entire guest suite,4.93,4.96,4.94,4.89,233,2.12,39.74547,-104.94033,Denver,135,1
8,6,6,3.5,Entire home/apt,Entire home,4.87,4.87,4.83,4.91,23,0.21,39.77278,-104.75447,Denver,161,1
4,1,1,1.0,Entire home/apt,Entire guest suite,4.91,4.92,4.93,4.84,608,5.53,39.78883,-105.05298,Denver,228,1
2,1,1,2.0,Private room,Private room in home,4.89,4.79,4.88,4.82,684,6.71,39.75258,-104.98143,Denver,58,1
1,1,1,1.0,Private room,Private room in townhouse,4.95,4.96,4.9,4.91,598,5.41,39.75369,-104.97549,Denver,86,1
2,1,1,1.0,Entire home/apt,Entire place,4.78,4.69,4.92,4.74,156,1.42,39.75397,-104.97301,Denver,114,1
1,1,1,1.0,Private room,Private room in home,4.83,4.94,4.61,4.89,18,0.16,39.73802,-104.90012,Denver,35,1
4,2,2,1.0,Entire home/apt,Entire rental unit,4.94,4.98,4.89,4.87,181,1.78,39.75824,-105.02584,Denver,108,1
10,4,5,2.0,Entire home/apt,Entire home,4.85,4.75,4.91,4.78,116,1.06,39.77064,-105.02294,Denver,115,1
3,2,2,2.5,Entire home/apt,Entire townhouse,4.98,5.0,4.99,4.88,171,1.61,39.7595,-105.01359,Denver,88,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.65,4.73,4.81,4.73,26,1.28,39.81010189316037,-104.8725487186108,Denver,105,1
4,1,2,1.0,Entire home/apt,Entire cottage,4.98,4.98,4.98,4.9,217,1.98,39.68262,-104.98287,Denver,87,1
6,3,3,2.0,Entire home/apt,Entire home,4.92,4.98,4.94,4.86,64,0.59,39.71792,-104.98838,Denver,300,1
10,5,5,3.0,Entire home/apt,Entire home,4.68,4.61,4.77,4.63,107,0.97,39.7619,-104.96563,Denver,276,1
11,3,7,2.5,Entire home/apt,Entire home,5.0,4.99,4.79,4.91,226,6.12,39.75249,-104.98511,Denver,364,1
2,1,1,1.0,Entire home/apt,Entire condo,4.65,4.59,4.68,4.32,34,0.31,39.69714,-104.92788,Denver,64,1
6,3,4,2.0,Entire home/apt,Entire loft,4.84,4.84,4.95,4.77,359,3.37,39.74511,-104.99288,Denver,191,1
5,3,3,3.5,Entire home/apt,Entire home,4.98,5.0,4.98,4.85,58,0.53,39.75226,-105.02308,Denver,328,1
4,1,1,1.0,Entire home/apt,Entire home,4.86,4.7,4.65,4.75,92,0.84,39.73884,-105.03598,Denver,150,1
1,1,1,1.0,Entire home/apt,Entire condo,4.84,4.84,4.84,4.89,45,0.43,39.71123,-104.8937,Denver,57,1
1,1,1,1.5,Private room,Private room in home,4.88,4.87,4.89,4.96,187,1.71,39.74816,-104.89858,Denver,46,1
12,4,7,2.5,Entire home/apt,Entire condo,4.81,4.86,4.71,4.71,152,1.4,39.74032,-104.99397,Denver,628,1
11,3,7,3.0,Entire home/apt,Entire condo,4.83,4.89,4.8,4.7,161,1.49,39.74001,-104.99373,Denver,539,1
2,1,1,1.0,Private room,Private room in home,5.0,4.95,4.98,4.98,59,0.55,39.73982,-104.93271,Denver,69,1
12,3,6,2.5,Entire home/apt,Entire condo,4.83,4.87,4.69,4.71,130,1.2,39.74001,-104.99373,Denver,539,1
3,2,2,1.0,Entire home/apt,Entire condo,4.74,4.74,4.81,4.7,43,0.39,39.62531,-105.09544,Denver,105,1
1,1,2,1.0,Shared room,Shared room in home,4.57,4.42,4.68,4.63,195,1.8,39.76755,-105.05271,Denver,16,1
2,1,1,1.0,Entire home/apt,Entire home,4.97,4.99,4.97,4.94,155,1.43,39.77701,-105.03584,Denver,96,1
4,2,2,1.0,Entire home/apt,Entire rental unit,4.91,4.87,4.91,4.73,23,0.21,39.75081,-104.99587,Denver,120,1
4,2,2,1.0,Entire home/apt,Entire home,4.94,4.85,4.93,4.9,100,0.93,39.73236,-104.91954,Denver,177,1
5,2,2,2.5,Entire home/apt,Entire townhouse,4.89,4.87,4.98,4.84,183,1.7,39.71542,-104.94251,Denver,280,1
2,1,1,1.0,Private room,Private room in home,4.57,4.76,4.66,4.57,96,0.91,39.75697,-104.91488,Denver,91,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.96,4.97,4.97,4.93,262,2.44,39.66913,-104.96574,Denver,108,1
8,2,4,2.5,Entire home/apt,Entire condo,4.92,4.85,4.88,4.92,383,3.57,39.770382,-104.96701,Denver,124,1
3,1,2,1.0,Entire home/apt,Entire guest suite,4.84,4.87,4.69,4.86,422,3.95,39.73944,-105.03462,Denver,68,1
4,1,2,1.0,Entire home/apt,Entire home,4.64,4.53,4.8,4.71,431,4.02,39.75686264038086,-104.974853515625,Denver,151,1
16,8,11,4.0,Entire home/apt,Entire home,4.87,4.77,4.9,4.77,154,1.42,39.75022900524166,-104.97007355136594,Denver,409,1
2,1,4,1.0,Entire home/apt,Entire guest suite,4.95,4.96,4.94,4.92,873,8.08,39.75703,-104.96115,Denver,87,1
3,1,1,1.0,Entire home/apt,Entire rental unit,4.86,4.93,4.92,4.81,363,3.41,39.73257,-104.97233,Denver,86,1
4,1,2,1.0,Entire home/apt,Entire guest suite,4.94,4.94,4.97,4.94,438,4.19,39.73512,-104.92318,Denver,105,1
2,1,1,1.0,Entire home/apt,Entire condo,4.8,4.6,5.0,4.8,5,0.09,39.73694,-104.97988,Denver,67,1
8,4,4,3.5,Entire home/apt,Entire home,4.85,4.92,4.85,4.85,13,0.13,39.75991,-104.9658,Denver,433,1
2,1,1,1.0,Entire home/apt,Entire condo,5.0,5.0,5.0,4.56,16,0.15,39.74516,-104.99716,Denver,75,1
2,1,1,1.0,Private room,Private room in home,4.95,4.94,4.83,4.9,219,2.07,39.76241,-104.90937,Denver,89,1
6,3,3,4.0,Entire home/apt,Entire townhouse,4.85,4.94,4.94,4.82,33,0.33,39.75192,-104.97452,Denver,653,1
2,1,1,1.0,Private room,Private room in home,5.0,5.0,5.0,5.0,1,1.0,39.73945617675781,-104.90904235839844,Denver,86,1
4,2,2,1.0,Entire home/apt,Entire home,4.96,4.94,4.83,4.83,312,2.9,39.73051,-104.99666,Denver,118,1
4,2,2,1.0,Entire home/apt,Entire rental unit,4.96,4.94,4.95,4.9,680,6.35,39.75798,-104.98108,Denver,160,1
3,1,1,1.0,Entire home/apt,Entire home,4.95,4.92,4.91,4.96,211,1.98,39.69247,-104.91906,Denver,72,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.93,4.9,4.97,4.93,196,1.82,39.74271,-104.94538,Denver,114,1
3,1,1,1.0,Entire home/apt,Entire guest suite,4.93,4.97,4.92,4.9,432,4.07,39.7579,-104.93859,Denver,99,1
6,3,3,2.5,Entire home/apt,Entire home,4.93,4.96,4.98,4.9,129,1.21,39.68041,-104.95041,Denver,213,1
2,1,1,1.0,Private room,Private room in home,4.82,4.86,4.64,4.88,72,0.67,39.7694,-104.92581,Denver,56,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.96,4.93,4.98,4.89,126,1.2,39.72304,-104.98885,Denver,102,1
4,2,3,1.0,Entire home/apt,Entire condo,4.94,4.75,5.0,4.87,16,0.15,39.74888,-105.02169,Denver,155,1
2,1,1,1.0,Entire home/apt,Entire condo,5.0,5.0,5.0,4.5,2,0.02,39.7575,-105.00396,Denver,150,1
4,2,2,1.0,Entire home/apt,Entire townhouse,4.89,4.89,4.96,4.82,279,2.62,39.71238,-104.98246,Denver,132,1
8,5,5,2.5,Entire home/apt,Entire home,4.79,4.89,4.85,4.71,95,0.89,39.74226,-104.96413,Denver,225,1
2,1,1,1.0,Private room,Private room in bungalow,4.91,4.87,4.91,4.88,93,2.88,39.78714,-105.03676,Denver,57,1
4,2,2,1.0,Entire home/apt,Entire home,4.91,4.86,4.93,4.88,429,4.13,39.6884,-105.01157,Denver,122,1
3,1,2,1.0,Entire home/apt,Entire guesthouse,4.86,4.76,4.92,4.83,678,6.39,39.73344421386719,-104.95793151855467,Denver,122,1
2,1,2,1.0,Entire home/apt,Entire loft,4.82,4.89,4.95,4.77,62,0.61,39.75437,-105.0047,Denver,110,1
1,1,1,1.0,Entire home/apt,Entire rental unit,4.67,4.72,4.76,4.67,46,0.44,39.74579,-105.02551,Denver,61,1
1,2,2,1.0,Entire home/apt,Entire rental unit,4.96,5.0,4.72,4.84,26,0.25,39.74399,-104.90066,Denver,67,1
2,1,1,1.0,Entire home/apt,Entire home,4.92,4.91,4.95,4.91,119,1.13,39.77665,-105.0247,Denver,111,1
4,2,2,2.0,Entire home/apt,Entire condo,5.0,5.0,5.0,4.74,19,0.2,39.75466,-104.99614,Denver,242,1
2,1,2,1.0,Entire home/apt,Entire guesthouse,4.98,4.96,4.96,4.94,524,5.02,39.77802,-105.02035,Denver,109,1
10,4,7,2.0,Entire home/apt,Entire home,4.94,4.95,4.83,4.9,82,0.78,39.71532,-104.99322,Denver,329,1
1,1,1,1.0,Private room,Private room in home,4.84,4.81,4.62,4.76,37,0.36,39.76541,-104.97096,Denver,42,1
4,2,2,1.0,Entire home/apt,Entire home,4.97,5.0,4.87,4.9,39,0.37,39.76673,-104.9246,Denver,98,1
2,1,2,1.0,Entire home/apt,Entire guesthouse,4.85,4.98,4.96,4.81,168,1.59,39.76711,-105.00898,Denver,150,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.96,4.96,4.94,4.92,383,3.64,39.77337,-105.01605,Denver,106,1
2,1,1,1.5,Private room,Private room in townhouse,4.88,4.97,4.88,4.83,559,5.29,39.7547,-104.98525,Denver,69,1
2,1,1,1.0,Entire home/apt,Entire condo,4.67,5.0,4.67,4.67,6,0.07,39.75013,-104.99635,Denver,117,1
2,1,1,1.0,Private room,Private room in home,4.98,4.98,4.85,4.98,59,0.57,39.76586,-104.96018,Denver,65,1
2,1,1,1.0,Private room,Private room in home,4.92,4.91,4.86,4.95,169,1.64,39.79391,-104.73903,Denver,74,1
6,2,4,1.5,Entire home/apt,Entire townhouse,4.92,4.85,4.87,4.84,206,1.97,39.7514,-104.97909,Denver,273,1
6,3,3,2.0,Entire home/apt,Entire bungalow,4.98,4.98,4.93,4.83,103,0.98,39.66788,-104.97145,Denver,208,1
2,0,1,1.0,Entire home/apt,Entire guest suite,4.86,4.86,4.88,4.88,876,8.33,39.75025,-104.97276,Denver,76,1
3,1,1,1.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,5.0,1,0.83,39.74656353908597,-104.99655649065971,Denver,92,1
2,1,1,1.0,Entire home/apt,Entire home,4.92,4.93,4.94,4.81,111,1.09,39.75055,-104.96062,Denver,62,1
1,1,1,1.0,Entire home/apt,Entire guest suite,4.91,4.99,4.93,4.87,220,2.1,39.66846,-104.97308,Denver,78,1
5,2,3,1.0,Entire home/apt,Entire home,4.92,5.0,4.92,4.67,13,0.12,39.66484,-104.92989,Denver,701,1
2,1,1,1.0,Private room,Private room in bed and breakfast,4.86,5.0,4.67,4.5,7,0.08,39.716354,-104.98674,Denver,164,1
2,1,1,1.0,Private room,Private room in bungalow,4.98,5.0,4.88,4.91,380,3.98,39.75827,-104.96106,Denver,85,1
5,2,2,1.0,Entire home/apt,Entire rental unit,4.89,4.9,4.93,4.86,250,2.39,39.73472,-104.98027,Denver,81,1
4,0,2,1.0,Entire home/apt,Entire guest suite,4.91,4.92,4.96,4.88,475,4.65,39.68215,-104.96904,Denver,81,1
5,3,3,2.0,Entire home/apt,Entire home,4.83,4.83,5.0,4.83,6,0.06,39.7221,-104.95458,Denver,478,1
2,1,1,1.0,Entire home/apt,Entire guest suite,4.89,4.87,4.87,4.86,409,3.92,39.67843415583648,-104.98903974208837,Denver,84,1
4,2,3,2.0,Entire home/apt,Entire condo,4.8,4.2,5.0,5.0,5,0.05,39.72764,-104.97797,Denver,115,1
4,2,2,1.0,Entire home/apt,Entire rental unit,4.98,4.98,4.97,4.95,547,5.31,39.73037,-104.97098,Denver,76,1
5,2,3,1.0,Entire home/apt,Entire guest suite,4.94,4.95,4.96,4.94,279,2.7,39.76969,-105.04954,Denver,118,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.89,4.9,4.96,4.81,229,2.22,39.71349,-104.98541,Denver,93,1
4,2,2,2.5,Entire home/apt,Entire townhouse,4.87,4.71,4.76,4.76,45,0.44,39.68561,-104.89699,Denver,104,1
14,4,9,2.0,Entire home/apt,Entire condo,4.98,4.97,4.93,4.82,132,1.28,39.7542399,-104.9913709,Denver,909,1
8,3,3,2.0,Entire home/apt,Entire bungalow,4.92,4.92,4.17,4.58,12,0.12,39.7782,-104.98242,Denver,275,1
2,1,1,1.0,Private room,Private room in home,4.34,4.29,4.68,4.39,79,0.76,39.74926,-105.02392,Denver,34,1
4,2,2,1.0,Entire home/apt,Entire condo,4.86,4.88,4.76,4.9,153,1.48,39.75685,-105.05311,Denver,129,1
7,3,4,2.0,Entire home/apt,Entire home,4.91,4.87,4.83,4.79,115,1.12,39.77389,-105.00556,Denver,208,1
3,1,1,1.0,Entire home/apt,Entire home,4.7,4.5,4.8,4.9,10,0.1,39.71475,-104.99116,Denver,87,1
10,5,6,4.5,Entire home/apt,Entire home,4.97,5.0,4.87,4.83,70,0.68,39.75368,-105.03374,Denver,789,1
5,2,2,1.0,Entire home/apt,Entire rental unit,4.89,4.92,4.9,4.83,242,2.34,39.73481,-104.97988,Denver,106,1
3,1,1,1.0,Entire home/apt,Entire rental unit,4.92,4.97,4.93,4.87,116,1.13,39.74323,-104.97578,Denver,113,1
16,6,10,3.0,Entire home/apt,Entire home,4.94,4.87,4.89,4.78,404,4.03,39.75712,-105.02419,Denver,361,1
6,3,3,2.0,Entire home/apt,Entire home,4.98,4.99,4.98,4.89,172,1.69,39.76472,-105.01119,Denver,309,1
5,2,2,1.0,Entire home/apt,Entire rental unit,4.95,4.91,4.95,4.88,245,2.38,39.73704,-104.98151,Denver,91,1
4,2,3,1.0,Entire home/apt,Entire rental unit,4.96,4.94,4.86,4.91,234,2.28,39.76383,-104.95186,Denver,88,1
4,2,3,1.0,Private room,Private room in townhouse,4.97,4.99,4.98,4.94,186,1.89,39.68888,-104.98242,Denver,65,1
6,3,3,2.0,Entire home/apt,Entire home,4.82,4.75,4.82,4.73,51,0.5,39.71796,-104.99575,Denver,200,1
4,2,2,2.5,Entire home/apt,Entire home,4.93,4.8,4.9,4.82,40,0.39,39.76166,-105.01069,Denver,536,1
2,1,1,1.0,Entire home/apt,Entire guest suite,4.95,4.97,4.93,4.87,549,5.57,39.73342,-104.97683,Denver,157,1
5,2,3,2.5,Entire home/apt,Entire townhouse,4.93,4.9,4.77,4.86,297,2.9,39.75807,-104.97507,Denver,215,1
4,2,3,1.0,Entire home/apt,Entire townhouse,5.0,5.0,5.0,4.95,22,0.22,39.74954,-105.02949,Denver,126,1
14,5,8,3.5,Entire home/apt,Entire home,4.82,4.83,4.75,4.72,142,1.39,39.67145,-104.96486,Denver,272,1
3,1,1,1.0,Private room,Private room in home,4.95,4.93,4.98,4.93,450,4.4,39.76154,-105.01573,Denver,72,1
4,2,2,1.0,Entire home/apt,Entire condo,4.8,4.84,4.94,4.8,172,1.7,39.73241,-104.97677,Denver,83,1
4,2,2,2.0,Entire home/apt,Entire home,4.76,4.62,4.81,4.67,21,0.21,39.68912,-104.92672,Denver,250,1
3,2,2,1.0,Entire home/apt,Entire condo,4.71,4.69,4.92,4.69,432,4.23,39.75961,-104.97736,Denver,99,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.94,4.99,4.92,4.91,304,2.98,39.73386,-104.94601,Denver,147,1
2,1,1,1.0,Private room,Private room in home,4.89,4.86,4.94,4.84,161,1.59,39.6895,-104.92569,Denver,85,1
8,3,2,2.0,Entire home/apt,Entire home,4.88,4.65,4.88,4.77,26,0.26,39.76124,-104.97159,Denver,124,1
2,1,1,1.0,Private room,Private room in home,4.95,4.94,4.95,4.89,164,1.62,39.75355,-104.8847,Denver,84,1
8,4,5,4.5,Entire home/apt,Entire home,4.98,4.95,4.95,4.93,304,3.0,39.76429,-105.00783,Denver,692,1
4,2,2,1.0,Entire home/apt,Entire guesthouse,4.98,4.99,4.87,4.88,608,5.98,39.75958,-104.9617,Denver,148,1
4,2,2,2.0,Entire home/apt,Entire condo,4.43,5.0,5.0,4.57,7,0.07,39.63786,-104.90148,Denver,124,1
2,0,2,1.0,Entire home/apt,Entire guest suite,4.96,4.98,4.96,4.96,462,4.57,39.79022,-105.04165,Denver,64,1
2,1,1,1.0,Private room,Private room in home,4.96,4.96,4.98,4.91,138,1.36,39.7236,-104.95255,Denver,115,1
2,1,1,1.0,Entire home/apt,Entire guest suite,4.97,4.96,4.95,4.94,465,5.14,39.73696,-104.97826,Denver,111,1
3,1,2,1.0,Entire home/apt,Entire home,4.91,4.92,4.89,4.84,266,2.63,39.73375,-104.99955,Denver,113,1
2,2,1,1.0,Entire home/apt,Entire home,4.85,4.8,4.9,4.86,138,1.36,39.78672,-105.06212,Denver,69,1
1,1,1,1.0,Private room,Private room in home,4.44,4.46,4.79,4.38,39,0.39,39.67935,-104.96694,Denver,47,1
2,1,1,1.0,Private room,Private room in home,4.93,4.99,4.97,4.85,97,0.97,39.69381,-104.98085,Denver,78,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.86,4.82,4.93,4.88,260,2.57,39.71869,-104.99105,Denver,50,1
2,2,2,1.0,Entire home/apt,Entire townhouse,4.94,4.89,4.73,4.83,71,0.7,39.76315,-104.95231,Denver,95,1
2,1,1,1.0,Entire home/apt,Entire condo,4.38,4.88,5.0,4.38,8,0.12,39.74734,-104.99579,Denver,129,1
2,1,1,1.0,Private room,Private room in home,4.98,4.97,4.9,4.95,190,1.88,39.72179,-104.91294,Denver,86,1
5,2,2,2.5,Entire home/apt,Entire townhouse,4.97,4.91,4.9,4.86,150,1.49,39.74706,-104.97374,Denver,359,1
4,1,2,1.0,Entire home/apt,Entire guesthouse,4.96,4.93,4.93,4.92,129,3.67,39.77223,-105.03284,Denver,122,1
10,3,7,2.0,Entire home/apt,Entire place,4.79,4.78,4.67,4.69,682,6.79,39.74124,-104.9716,Denver,201,1
